Sample_ID,Question,Answer,Label
85,Are the leaves losing their natural shine?,1,1
85,Is there a sticky film on the leaf surface?,0,1
85,Do the affected leaves wilt faster during hot weather?,0,1
85,Are any parts of the leaf transparent or thin?,1,1
85,Do you notice any fungus-like growth near leaf stems?,1,1
85,Are the leaves changing color faster than normal?,0,1
85,Is the plant less vigorous than healthy plants?,1,1
85,Do you observe any yellowing around leaf margins?,0,1
85,Are the leaves curling unevenly or asymmetrically?,1,1
85,Do you see any spots that look oily or greasy?,0,1
86,Are the leaves turning yellow starting from the tips?,1,0
86,Do you notice any brown streaks on the leaf veins?,1,0
86,Is there a sticky residue on the leaf surface?,0,0
86,Are the leaves curling inward or downward?,1,0
86,Do you see any tiny white spots on the leaves?,0,0
86,Is there a foul or unusual smell from the leaves?,1,0
86,Are the leaf edges turning brown or dry?,0,0
86,Do the leaves have patches of light green or pale color?,1,0
86,Is the plant growth slower than usual?,0,0
86,Are the leaves falling off prematurely?,1,0
86,Do you see black fungal spots on the leaves?,0,0
86,Are ants or other insects frequently found on the leaves?,1,0
86,Is there any powdery white coating on the leaves?,0,0
86,Do you see small holes or eaten parts on the leaves?,1,0
86,Are the younger leaves affected more than older ones?,1,0
86,Is there any sticky honeydew on the underside of leaves?,1,0
86,Do the leaves feel brittle or dry to touch?,0,0
86,Are there any web-like structures on the leaves?,0,0
86,Is there any mold or mildew on the leaf surface?,0,0
86,Are the leaves drooping or wilted during the day?,0,0
86,Do you see any yellow rings or spots on the leaves?,0,0
86,Are the leaves thinner or smaller than normal?,1,0
86,Is there any rust-colored powder on the leaves?,0,0
86,Do you notice any leaf veins turning red or purple?,1,0
86,Are the leaves brittle and breaking easily?,0,0
86,Is the plant showing signs of nutrient deficiency?,1,0
86,Are there any whiteflies or aphids on the leaves?,0,0
86,Do the leaves have translucent patches?,1,0
86,Is there a sticky substance attracting ants?,0,0
86,Are the leaves clustered tightly together unusually?,1,0
86,Is the leaf surface rough or bumpy?,0,0
86,Are the plants less productive than usual?,1,0
86,Do you see any holes forming in the leaf blades?,0,0
86,Are the edges of the leaves curling upward?,1,0
86,Do you notice any faint yellow halos around spots?,0,0
86,Is there excessive moisture or dew on the leaves?,0,0
86,Are the leaves uneven in size and shape?,0,0
86,Do you see any leaves that look scorched or sunburned?,0,0
86,Are the leaves losing their natural shine?,1,0
86,Is there a sticky film on the leaf surface?,1,0
86,Do the affected leaves wilt faster during hot weather?,1,0
86,Are any parts of the leaf transparent or thin?,1,0
86,Do you notice any fungus-like growth near leaf stems?,0,0
86,Are the leaves changing color faster than normal?,1,0
86,Is the plant less vigorous than healthy plants?,0,0
86,Do you observe any yellowing around leaf margins?,1,0
86,Are the leaves curling unevenly or asymmetrically?,0,0
86,Do you see any spots that look oily or greasy?,1,0
87,Are the leaves turning yellow starting from the tips?,1,1
87,Do you notice any brown streaks on the leaf veins?,0,1
87,Is there a sticky residue on the leaf surface?,1,1
87,Are the leaves curling inward or downward?,1,1
87,Do you see any tiny white spots on the leaves?,1,1
87,Is there a foul or unusual smell from the leaves?,0,1
87,Are the leaf edges turning brown or dry?,1,1
87,Do the leaves have patches of light green or pale color?,0,1
87,Is the plant growth slower than usual?,1,1
87,Are the leaves falling off prematurely?,0,1
87,Do you see black fungal spots on the leaves?,1,1
87,Are ants or other insects frequently found on the leaves?,0,1
87,Is there any powdery white coating on the leaves?,0,1
87,Do you see small holes or eaten parts on the leaves?,0,1
87,Are the younger leaves affected more than older ones?,1,1
87,Is there any sticky honeydew on the underside of leaves?,0,1
87,Do the leaves feel brittle or dry to touch?,0,1
87,Are there any web-like structures on the leaves?,0,1
87,Is there any mold or mildew on the leaf surface?,1,1
87,Are the leaves drooping or wilted during the day?,1,1
87,Do you see any yellow rings or spots on the leaves?,1,1
87,Are the leaves thinner or smaller than normal?,0,1
87,Is there any rust-colored powder on the leaves?,1,1
87,Do you notice any leaf veins turning red or purple?,0,1
87,Are the leaves brittle and breaking easily?,1,1
87,Is the plant showing signs of nutrient deficiency?,0,1
87,Are there any whiteflies or aphids on the leaves?,1,1
87,Do the leaves have translucent patches?,0,1
87,Is there a sticky substance attracting ants?,1,1
87,Are the leaves clustered tightly together unusually?,0,1
87,Is the leaf surface rough or bumpy?,1,1
87,Are the plants less productive than usual?,0,1
87,Do you see any holes forming in the leaf blades?,1,1
87,Are the edges of the leaves curling upward?,0,1
87,Do you notice any faint yellow halos around spots?,1,1
87,Is there excessive moisture or dew on the leaves?,0,1
87,Are the leaves uneven in size and shape?,1,1
87,Do you see any leaves that look scorched or sunburned?,0,1
87,Are the leaves losing their natural shine?,0,1
87,Is there a sticky film on the leaf surface?,0,1
87,Do the affected leaves wilt faster during hot weather?,1,1
87,Are any parts of the leaf transparent or thin?,0,1
87,Do you notice any fungus-like growth near leaf stems?,1,1
87,Are the leaves changing color faster than normal?,0,1
87,Is the plant less vigorous than healthy plants?,1,1
87,Do you observe any yellowing around leaf margins?,0,1
87,Are the leaves curling unevenly or asymmetrically?,1,1
87,Do you see any spots that look oily or greasy?,0,1
88,Are the leaves turning yellow starting from the tips?,0,1
88,Do you notice any brown streaks on the leaf veins?,0,1
88,Is there a sticky residue on the leaf surface?,1,1
88,Are the leaves curling inward or downward?,1,1
88,Do you see any tiny white spots on the leaves?,0,1
88,Is there a foul or unusual smell from the leaves?,0,1
88,Are the leaf edges turning brown or dry?,1,1
88,Do the leaves have patches of light green or pale color?,1,1
88,Is the plant growth slower than usual?,1,1
88,Are the leaves falling off prematurely?,1,1
88,Do you see black fungal spots on the leaves?,1,1
88,Are ants or other insects frequently found on the leaves?,0,1
88,Is there any powdery white coating on the leaves?,0,1
88,Do you see small holes or eaten parts on the leaves?,0,1
88,Are the younger leaves affected more than older ones?,0,1
88,Is there any sticky honeydew on the underside of leaves?,0,1
88,Do the leaves feel brittle or dry to touch?,1,1
88,Are there any web-like structures on the leaves?,1,1
88,Is there any mold or mildew on the leaf surface?,1,1
88,Are the leaves drooping or wilted during the day?,0,1
88,Do you see any yellow rings or spots on the leaves?,0,1
88,Are the leaves thinner or smaller than normal?,0,1
88,Is there any rust-colored powder on the leaves?,1,1
88,Do you notice any leaf veins turning red or purple?,1,1
88,Are the leaves brittle and breaking easily?,1,1
88,Is the plant showing signs of nutrient deficiency?,0,1
88,Are there any whiteflies or aphids on the leaves?,1,1
88,Do the leaves have translucent patches?,0,1
88,Is there a sticky substance attracting ants?,1,1
88,Are the leaves clustered tightly together unusually?,1,1
88,Is the leaf surface rough or bumpy?,1,1
88,Are the plants less productive than usual?,0,1
88,Do you see any holes forming in the leaf blades?,1,1
88,Are the edges of the leaves curling upward?,0,1
88,Do you notice any faint yellow halos around spots?,1,1
88,Is there excessive moisture or dew on the leaves?,0,1
88,Are the leaves uneven in size and shape?,1,1
88,Do you see any leaves that look scorched or sunburned?,0,1
88,Are the leaves losing their natural shine?,1,1
88,Is there a sticky film on the leaf surface?,0,1
88,Do the affected leaves wilt faster during hot weather?,0,1
88,Are any parts of the leaf transparent or thin?,1,1
88,Do you notice any fungus-like growth near leaf stems?,1,1
88,Are the leaves changing color faster than normal?,0,1
88,Is the plant less vigorous than healthy plants?,1,1
88,Do you observe any yellowing around leaf margins?,1,1
88,Are the leaves curling unevenly or asymmetrically?,1,1
88,Do you see any spots that look oily or greasy?,0,1
89,Are the leaves turning yellow starting from the tips?,0,0
89,Do you notice any brown streaks on the leaf veins?,0,0
89,Is there a sticky residue on the leaf surface?,0,0
89,Are the leaves curling inward or downward?,0,0
89,Do you see any tiny white spots on the leaves?,1,0
89,Is there a foul or unusual smell from the leaves?,1,0
89,Are the leaf edges turning brown or dry?,0,0
89,Do the leaves have patches of light green or pale color?,1,0
89,Is the plant growth slower than usual?,0,0
89,Are the leaves falling off prematurely?,1,0
89,Do you see black fungal spots on the leaves?,0,0
89,Are ants or other insects frequently found on the leaves?,0,0
89,Is there any powdery white coating on the leaves?,1,0
89,Do you see small holes or eaten parts on the leaves?,1,0
89,Are the younger leaves affected more than older ones?,0,0
89,Is there any sticky honeydew on the underside of leaves?,1,0
89,Do the leaves feel brittle or dry to touch?,1,0
89,Are there any web-like structures on the leaves?,1,0
89,Is there any mold or mildew on the leaf surface?,0,0
89,Are the leaves drooping or wilted during the day?,1,0
89,Do you see any yellow rings or spots on the leaves?,0,0
89,Are the leaves thinner or smaller than normal?,1,0
89,Is there any rust-colored powder on the leaves?,1,0
89,Do you notice any leaf veins turning red or purple?,1,0
89,Are the leaves brittle and breaking easily?,0,0
89,Is the plant showing signs of nutrient deficiency?,1,0
89,Are there any whiteflies or aphids on the leaves?,0,0
89,Do the leaves have translucent patches?,1,0
89,Is there a sticky substance attracting ants?,0,0
89,Are the leaves clustered tightly together unusually?,1,0
89,Is the leaf surface rough or bumpy?,0,0
89,Are the plants less productive than usual?,1,0
89,Do you see any holes forming in the leaf blades?,0,0
89,Are the edges of the leaves curling upward?,1,0
89,Do you notice any faint yellow halos around spots?,0,0
89,Is there excessive moisture or dew on the leaves?,1,0
89,Are the leaves uneven in size and shape?,0,0
89,Do you see any leaves that look scorched or sunburned?,0,0
89,Are the leaves losing their natural shine?,1,0
89,Is there a sticky film on the leaf surface?,1,0
89,Do the affected leaves wilt faster during hot weather?,0,0
89,Are any parts of the leaf transparent or thin?,1,0
89,Do you notice any fungus-like growth near leaf stems?,0,0
89,Are the leaves changing color faster than normal?,0,0
89,Is the plant less vigorous than healthy plants?,1,0
89,Do you observe any yellowing around leaf margins?,1,0
89,Are the leaves curling unevenly or asymmetrically?,1,0
89,Do you see any spots that look oily or greasy?,0,0
90,Are the leaves turning yellow starting from the tips?,1,1
90,Do you notice any brown streaks on the leaf veins?,1,1
90,Is there a sticky residue on the leaf surface?,1,1
90,Are the leaves curling inward or downward?,0,1
90,Do you see any tiny white spots on the leaves?,0,1
90,Is there a foul or unusual smell from the leaves?,0,1
90,Are the leaf edges turning brown or dry?,1,1
90,Do the leaves have patches of light green or pale color?,0,1
90,Is the plant growth slower than usual?,0,1
90,Are the leaves falling off prematurely?,0,1
90,Do you see black fungal spots on the leaves?,1,1
90,Are ants or other insects frequently found on the leaves?,0,1
90,Is there any powdery white coating on the leaves?,1,1
90,Do you see small holes or eaten parts on the leaves?,0,1
90,Are the younger leaves affected more than older ones?,1,1
90,Is there any sticky honeydew on the underside of leaves?,0,1
90,Do the leaves feel brittle or dry to touch?,1,1
90,Are there any web-like structures on the leaves?,0,1
90,Is there any mold or mildew on the leaf surface?,1,1
90,Are the leaves drooping or wilted during the day?,0,1
90,Do you see any yellow rings or spots on the leaves?,1,1
90,Are the leaves thinner or smaller than normal?,0,1
90,Is there any rust-colored powder on the leaves?,1,1
90,Do you notice any leaf veins turning red or purple?,0,1
90,Are the leaves brittle and breaking easily?,1,1
90,Is the plant showing signs of nutrient deficiency?,0,1
90,Are there any whiteflies or aphids on the leaves?,1,1
90,Do the leaves have translucent patches?,0,1
90,Is there a sticky substance attracting ants?,1,1
90,Are the leaves clustered tightly together unusually?,0,1
90,Is the leaf surface rough or bumpy?,1,1
90,Are the plants less productive than usual?,1,1
90,Do you see any holes forming in the leaf blades?,1,1
90,Are the edges of the leaves curling upward?,0,1
90,Do you notice any faint yellow halos around spots?,0,1
90,Is there excessive moisture or dew on the leaves?,0,1
90,Are the leaves uneven in size and shape?,1,1
90,Do you see any leaves that look scorched or sunburned?,0,1
90,Are the leaves losing their natural shine?,0,1
90,Is there a sticky film on the leaf surface?,1,1
90,Do the affected leaves wilt faster during hot weather?,1,1
90,Are any parts of the leaf transparent or thin?,0,1
90,Do you notice any fungus-like growth near leaf stems?,1,1
90,Are the leaves changing color faster than normal?,0,1
90,Is the plant less vigorous than healthy plants?,1,1
90,Do you observe any yellowing around leaf margins?,1,1
90,Are the leaves curling unevenly or asymmetrically?,1,1
90,Do you see any spots that look oily or greasy?,0,1
91,Are the leaves turning yellow starting from the tips?,0,0
91,Do you notice any brown streaks on the leaf veins?,1,0
91,Is there a sticky residue on the leaf surface?,0,0
91,Are the leaves curling inward or downward?,1,0
91,Do you see any tiny white spots on the leaves?,0,0
91,Is there a foul or unusual smell from the leaves?,1,0
91,Are the leaf edges turning brown or dry?,0,0
91,Do the leaves have patches of light green or pale color?,1,0
91,Is the plant growth slower than usual?,0,0
91,Are the leaves falling off prematurely?,1,0
91,Do you see black fungal spots on the leaves?,0,0
91,Are ants or other insects frequently found on the leaves?,1,0
91,Is there any powdery white coating on the leaves?,0,0
91,Do you see small holes or eaten parts on the leaves?,1,0
91,Are the younger leaves affected more than older ones?,0,0
91,Is there any sticky honeydew on the underside of leaves?,1,0
91,Do the leaves feel brittle or dry to touch?,0,0
91,Are there any web-like structures on the leaves?,1,0
91,Is there any mold or mildew on the leaf surface?,0,0
91,Are the leaves drooping or wilted during the day?,1,0
91,Do you see any yellow rings or spots on the leaves?,0,0
91,Are the leaves thinner or smaller than normal?,1,0
91,Is there any rust-colored powder on the leaves?,1,0
91,Do you notice any leaf veins turning red or purple?,1,0
91,Are the leaves brittle and breaking easily?,0,0
91,Is the plant showing signs of nutrient deficiency?,1,0
91,Are there any whiteflies or aphids on the leaves?,0,0
91,Do the leaves have translucent patches?,0,0
91,Is there a sticky substance attracting ants?,0,0
91,Are the leaves clustered tightly together unusually?,1,0
91,Is the leaf surface rough or bumpy?,1,0
91,Are the plants less productive than usual?,1,0
91,Do you see any holes forming in the leaf blades?,0,0
91,Are the edges of the leaves curling upward?,0,0
91,Do you notice any faint yellow halos around spots?,0,0
91,Is there excessive moisture or dew on the leaves?,1,0
91,Are the leaves uneven in size and shape?,1,0
91,Do you see any leaves that look scorched or sunburned?,0,0
91,Are the leaves losing their natural shine?,1,0
91,Is there a sticky film on the leaf surface?,1,0
91,Do the affected leaves wilt faster during hot weather?,1,0
91,Are any parts of the leaf transparent or thin?,1,0
91,Do you notice any fungus-like growth near leaf stems?,0,0
91,Are the leaves changing color faster than normal?,1,0
91,Is the plant less vigorous than healthy plants?,0,0
91,Do you observe any yellowing around leaf margins?,1,0
91,Are the leaves curling unevenly or asymmetrically?,0,0
91,Do you see any spots that look oily or greasy?,1,0
92,Are the leaves turning yellow starting from the tips?,1,1
92,Do you notice any brown streaks on the leaf veins?,0,1
92,Is there a sticky residue on the leaf surface?,1,1
92,Are the leaves curling inward or downward?,0,1
92,Do you see any tiny white spots on the leaves?,0,1
92,Is there a foul or unusual smell from the leaves?,1,1
92,Are the leaf edges turning brown or dry?,1,1
92,Do the leaves have patches of light green or pale color?,0,1
92,Is the plant growth slower than usual?,1,1
92,Are the leaves falling off prematurely?,0,1
92,Do you see black fungal spots on the leaves?,1,1
92,Are ants or other insects frequently found on the leaves?,0,1
92,Is there any powdery white coating on the leaves?,1,1
92,Do you see small holes or eaten parts on the leaves?,0,1
92,Are the younger leaves affected more than older ones?,1,1
92,Is there any sticky honeydew on the underside of leaves?,0,1
92,Do the leaves feel brittle or dry to touch?,1,1
92,Are there any web-like structures on the leaves?,0,1
92,Is there any mold or mildew on the leaf surface?,1,1
92,Are the leaves drooping or wilted during the day?,0,1
92,Do you see any yellow rings or spots on the leaves?,1,1
92,Are the leaves thinner or smaller than normal?,0,1
92,Is there any rust-colored powder on the leaves?,1,1
92,Do you notice any leaf veins turning red or purple?,1,1
92,Are the leaves brittle and breaking easily?,1,1
92,Is the plant showing signs of nutrient deficiency?,0,1
92,Are there any whiteflies or aphids on the leaves?,1,1
92,Do the leaves have translucent patches?,1,1
92,Is there a sticky substance attracting ants?,1,1
92,Are the leaves clustered tightly together unusually?,0,1
92,Is the leaf surface rough or bumpy?,1,1
92,Are the plants less productive than usual?,0,1
92,Do you see any holes forming in the leaf blades?,1,1
92,Are the edges of the leaves curling upward?,0,1
92,Do you notice any faint yellow halos around spots?,1,1
92,Is there excessive moisture or dew on the leaves?,0,1
92,Are the leaves uneven in size and shape?,1,1
92,Do you see any leaves that look scorched or sunburned?,0,1
92,Are the leaves losing their natural shine?,1,1
92,Is there a sticky film on the leaf surface?,1,1
92,Do the affected leaves wilt faster during hot weather?,1,1
92,Are any parts of the leaf transparent or thin?,1,1
92,Do you notice any fungus-like growth near leaf stems?,1,1
92,Are the leaves changing color faster than normal?,0,1
92,Is the plant less vigorous than healthy plants?,1,1
92,Do you observe any yellowing around leaf margins?,0,1
92,Are the leaves curling unevenly or asymmetrically?,1,1
92,Do you see any spots that look oily or greasy?,1,1
93,Are the leaves turning yellow starting from the tips?,1,1
93,Do you notice any brown streaks on the leaf veins?,1,1
93,Is there a sticky residue on the leaf surface?,1,1
93,Are the leaves curling inward or downward?,0,1
93,Do you see any tiny white spots on the leaves?,1,1
93,Is there a foul or unusual smell from the leaves?,0,1
93,Are the leaf edges turning brown or dry?,1,1
93,Do the leaves have patches of light green or pale color?,0,1
93,Is the plant growth slower than usual?,1,1
93,Are the leaves falling off prematurely?,0,1
93,Do you see black fungal spots on the leaves?,1,1
93,Are ants or other insects frequently found on the leaves?,0,1
93,Is there any powdery white coating on the leaves?,1,1
93,Do you see small holes or eaten parts on the leaves?,1,1
93,Are the younger leaves affected more than older ones?,1,1
93,Is there any sticky honeydew on the underside of leaves?,1,1
93,Do the leaves feel brittle or dry to touch?,1,1
93,Are there any web-like structures on the leaves?,0,1
93,Is there any mold or mildew on the leaf surface?,1,1
93,Are the leaves drooping or wilted during the day?,1,1
93,Do you see any yellow rings or spots on the leaves?,1,1
93,Are the leaves thinner or smaller than normal?,1,1
93,Is there any rust-colored powder on the leaves?,1,1
93,Do you notice any leaf veins turning red or purple?,0,1
93,Are the leaves brittle and breaking easily?,1,1
93,Is the plant showing signs of nutrient deficiency?,0,1
93,Are there any whiteflies or aphids on the leaves?,1,1
93,Do the leaves have translucent patches?,0,1
93,Is there a sticky substance attracting ants?,1,1
93,Are the leaves clustered tightly together unusually?,0,1
93,Is the leaf surface rough or bumpy?,1,1
93,Are the plants less productive than usual?,0,1
93,Do you see any holes forming in the leaf blades?,1,1
93,Are the edges of the leaves curling upward?,0,1
93,Do you notice any faint yellow halos around spots?,1,1
93,Is there excessive moisture or dew on the leaves?,0,1
93,Are the leaves uneven in size and shape?,1,1
93,Do you see any leaves that look scorched or sunburned?,0,1
93,Are the leaves losing their natural shine?,1,1
93,Is there a sticky film on the leaf surface?,0,1
93,Do the affected leaves wilt faster during hot weather?,0,1
93,Are any parts of the leaf transparent or thin?,0,1
93,Do you notice any fungus-like growth near leaf stems?,1,1
93,Are the leaves changing color faster than normal?,0,1
93,Is the plant less vigorous than healthy plants?,1,1
93,Do you observe any yellowing around leaf margins?,0,1
93,Are the leaves curling unevenly or asymmetrically?,1,1
93,Do you see any spots that look oily or greasy?,0,1
94,Are the leaves turning yellow starting from the tips?,0,0
94,Do you notice any brown streaks on the leaf veins?,0,0
94,Is there a sticky residue on the leaf surface?,1,0
94,Are the leaves curling inward or downward?,1,0
94,Do you see any tiny white spots on the leaves?,0,0
94,Is there a foul or unusual smell from the leaves?,0,0
94,Are the leaf edges turning brown or dry?,0,0
94,Do the leaves have patches of light green or pale color?,1,0
94,Is the plant growth slower than usual?,0,0
94,Are the leaves falling off prematurely?,1,0
94,Do you see black fungal spots on the leaves?,0,0
94,Are ants or other insects frequently found on the leaves?,1,0
94,Is there any powdery white coating on the leaves?,0,0
94,Do you see small holes or eaten parts on the leaves?,1,0
94,Are the younger leaves affected more than older ones?,0,0
94,Is there any sticky honeydew on the underside of leaves?,1,0
94,Do the leaves feel brittle or dry to touch?,0,0
94,Are there any web-like structures on the leaves?,1,0
94,Is there any mold or mildew on the leaf surface?,0,0
94,Are the leaves drooping or wilted during the day?,0,0
94,Do you see any yellow rings or spots on the leaves?,0,0
94,Are the leaves thinner or smaller than normal?,1,0
94,Is there any rust-colored powder on the leaves?,0,0
94,Do you notice any leaf veins turning red or purple?,1,0
94,Are the leaves brittle and breaking easily?,1,0
94,Is the plant showing signs of nutrient deficiency?,1,0
94,Are there any whiteflies or aphids on the leaves?,1,0
94,Do the leaves have translucent patches?,1,0
94,Is there a sticky substance attracting ants?,1,0
94,Are the leaves clustered tightly together unusually?,1,0
94,Is the leaf surface rough or bumpy?,0,0
94,Are the plants less productive than usual?,1,0
94,Do you see any holes forming in the leaf blades?,0,0
94,Are the edges of the leaves curling upward?,1,0
94,Do you notice any faint yellow halos around spots?,0,0
94,Is there excessive moisture or dew on the leaves?,0,0
94,Are the leaves uneven in size and shape?,0,0
94,Do you see any leaves that look scorched or sunburned?,1,0
94,Are the leaves losing their natural shine?,0,0
94,Is there a sticky film on the leaf surface?,0,0
94,Do the affected leaves wilt faster during hot weather?,0,0
94,Are any parts of the leaf transparent or thin?,1,0
94,Do you notice any fungus-like growth near leaf stems?,0,0
94,Are the leaves changing color faster than normal?,0,0
94,Is the plant less vigorous than healthy plants?,0,0
94,Do you observe any yellowing around leaf margins?,1,0
94,Are the leaves curling unevenly or asymmetrically?,0,0
94,Do you see any spots that look oily or greasy?,1,0
95,Are the leaves turning yellow starting from the tips?,1,1
95,Do you notice any brown streaks on the leaf veins?,1,1
95,Is there a sticky residue on the leaf surface?,1,1
95,Are the leaves curling inward or downward?,0,1
95,Do you see any tiny white spots on the leaves?,1,1
95,Is there a foul or unusual smell from the leaves?,1,1
95,Are the leaf edges turning brown or dry?,1,1
95,Do the leaves have patches of light green or pale color?,0,1
95,Is the plant growth slower than usual?,1,1
95,Are the leaves falling off prematurely?,0,1
95,Do you see black fungal spots on the leaves?,1,1
95,Are ants or other insects frequently found on the leaves?,0,1
95,Is there any powdery white coating on the leaves?,1,1
95,Do you see small holes or eaten parts on the leaves?,0,1
95,Are the younger leaves affected more than older ones?,1,1
95,Is there any sticky honeydew on the underside of leaves?,1,1
95,Do the leaves feel brittle or dry to touch?,1,1
95,Are there any web-like structures on the leaves?,0,1
95,Is there any mold or mildew on the leaf surface?,0,1
95,Are the leaves drooping or wilted during the day?,0,1
95,Do you see any yellow rings or spots on the leaves?,1,1
95,Are the leaves thinner or smaller than normal?,0,1
95,Is there any rust-colored powder on the leaves?,1,1
95,Do you notice any leaf veins turning red or purple?,0,1
95,Are the leaves brittle and breaking easily?,0,1
95,Is the plant showing signs of nutrient deficiency?,0,1
95,Are there any whiteflies or aphids on the leaves?,1,1
95,Do the leaves have translucent patches?,0,1
95,Is there a sticky substance attracting ants?,1,1
95,Are the leaves clustered tightly together unusually?,0,1
95,Is the leaf surface rough or bumpy?,1,1
95,Are the plants less productive than usual?,0,1
95,Do you see any holes forming in the leaf blades?,1,1
95,Are the edges of the leaves curling upward?,0,1
95,Do you notice any faint yellow halos around spots?,1,1
95,Is there excessive moisture or dew on the leaves?,0,1
95,Are the leaves uneven in size and shape?,1,1
95,Do you see any leaves that look scorched or sunburned?,0,1
95,Are the leaves losing their natural shine?,0,1
95,Is there a sticky film on the leaf surface?,0,1
95,Do the affected leaves wilt faster during hot weather?,0,1
95,Are any parts of the leaf transparent or thin?,1,1
95,Do you notice any fungus-like growth near leaf stems?,1,1
95,Are the leaves changing color faster than normal?,0,1
95,Is the plant less vigorous than healthy plants?,1,1
95,Do you observe any yellowing around leaf margins?,0,1
95,Are the leaves curling unevenly or asymmetrically?,1,1
95,Do you see any spots that look oily or greasy?,0,1
96,Are the leaves turning yellow starting from the tips?,1,1
96,Do you notice any brown streaks on the leaf veins?,1,1
96,Is there a sticky residue on the leaf surface?,1,1
96,Are the leaves curling inward or downward?,0,1
96,Do you see any tiny white spots on the leaves?,1,1
96,Is there a foul or unusual smell from the leaves?,0,1
96,Are the leaf edges turning brown or dry?,1,1
96,Do the leaves have patches of light green or pale color?,0,1
96,Is the plant growth slower than usual?,1,1
96,Are the leaves falling off prematurely?,0,1
96,Do you see black fungal spots on the leaves?,1,1
96,Are ants or other insects frequently found on the leaves?,0,1
96,Is there any powdery white coating on the leaves?,1,1
96,Do you see small holes or eaten parts on the leaves?,0,1
96,Are the younger leaves affected more than older ones?,1,1
96,Is there any sticky honeydew on the underside of leaves?,0,1
96,Do the leaves feel brittle or dry to touch?,1,1
96,Are there any web-like structures on the leaves?,0,1
96,Is there any mold or mildew on the leaf surface?,1,1
96,Are the leaves drooping or wilted during the day?,0,1
96,Do you see any yellow rings or spots on the leaves?,1,1
96,Are the leaves thinner or smaller than normal?,0,1
96,Is there any rust-colored powder on the leaves?,1,1
96,Do you notice any leaf veins turning red or purple?,0,1
96,Are the leaves brittle and breaking easily?,1,1
96,Is the plant showing signs of nutrient deficiency?,0,1
96,Are there any whiteflies or aphids on the leaves?,1,1
96,Do the leaves have translucent patches?,0,1
96,Is there a sticky substance attracting ants?,1,1
96,Are the leaves clustered tightly together unusually?,0,1
96,Is the leaf surface rough or bumpy?,1,1
96,Are the plants less productive than usual?,0,1
96,Do you see any holes forming in the leaf blades?,1,1
96,Are the edges of the leaves curling upward?,0,1
96,Do you notice any faint yellow halos around spots?,1,1
96,Is there excessive moisture or dew on the leaves?,0,1
96,Are the leaves uneven in size and shape?,1,1
96,Do you see any leaves that look scorched or sunburned?,0,1
96,Are the leaves losing their natural shine?,1,1
96,Is there a sticky film on the leaf surface?,0,1
96,Do the affected leaves wilt faster during hot weather?,1,1
96,Are any parts of the leaf transparent or thin?,0,1
96,Do you notice any fungus-like growth near leaf stems?,1,1
96,Are the leaves changing color faster than normal?,0,1
96,Is the plant less vigorous than healthy plants?,1,1
96,Do you observe any yellowing around leaf margins?,0,1
96,Are the leaves curling unevenly or asymmetrically?,1,1
96,Do you see any spots that look oily or greasy?,1,1
97,Are the leaves turning yellow starting from the tips?,0,0
97,Do you notice any brown streaks on the leaf veins?,1,0
97,Is there a sticky residue on the leaf surface?,0,0
97,Are the leaves curling inward or downward?,1,0
97,Do you see any tiny white spots on the leaves?,0,0
97,Is there a foul or unusual smell from the leaves?,1,0
97,Are the leaf edges turning brown or dry?,1,0
97,Do the leaves have patches of light green or pale color?,1,0
97,Is the plant growth slower than usual?,1,0
97,Are the leaves falling off prematurely?,1,0
97,Do you see black fungal spots on the leaves?,0,0
97,Are ants or other insects frequently found on the leaves?,1,0
97,Is there any powdery white coating on the leaves?,0,0
97,Do you see small holes or eaten parts on the leaves?,1,0
97,Are the younger leaves affected more than older ones?,0,0
97,Is there any sticky honeydew on the underside of leaves?,1,0
97,Do the leaves feel brittle or dry to touch?,0,0
97,Are there any web-like structures on the leaves?,1,0
97,Is there any mold or mildew on the leaf surface?,0,0
97,Are the leaves drooping or wilted during the day?,1,0
97,Do you see any yellow rings or spots on the leaves?,1,0
97,Are the leaves thinner or smaller than normal?,1,0
97,Is there any rust-colored powder on the leaves?,0,0
97,Do you notice any leaf veins turning red or purple?,1,0
97,Are the leaves brittle and breaking easily?,1,0
97,Is the plant showing signs of nutrient deficiency?,1,0
97,Are there any whiteflies or aphids on the leaves?,0,0
97,Do the leaves have translucent patches?,1,0
97,Is there a sticky substance attracting ants?,0,0
97,Are the leaves clustered tightly together unusually?,0,0
97,Is the leaf surface rough or bumpy?,0,0
97,Are the plants less productive than usual?,1,0
97,Do you see any holes forming in the leaf blades?,0,0
97,Are the edges of the leaves curling upward?,1,0
97,Do you notice any faint yellow halos around spots?,0,0
97,Is there excessive moisture or dew on the leaves?,0,0
97,Are the leaves uneven in size and shape?,0,0
97,Do you see any leaves that look scorched or sunburned?,1,0
97,Are the leaves losing their natural shine?,0,0
97,Is there a sticky film on the leaf surface?,1,0
97,Do the affected leaves wilt faster during hot weather?,0,0
97,Are any parts of the leaf transparent or thin?,1,0
97,Do you notice any fungus-like growth near leaf stems?,0,0
97,Are the leaves changing color faster than normal?,1,0
97,Is the plant less vigorous than healthy plants?,0,0
97,Do you observe any yellowing around leaf margins?,1,0
97,Are the leaves curling unevenly or asymmetrically?,0,0
97,Do you see any spots that look oily or greasy?,1,0
98,Are the leaves turning yellow starting from the tips?,1,0
