Sample_ID,Question,Answer,Label
117,Has the tiller growth slowed down recently?,1,1
118,Are the stems (tillers) shorter than usual?,0,0
118,Do you smell any unusual or rotten odor near the plant base?,0,0
118,Can you easily pull the roots out of the soil?,1,0
118,Are you noticing yellowing on the lower stems?,0,0
118,Do the tillers appear dry or brittle?,1,0
118,Is there a soft mushy texture near the base of the stem?,0,0
118,Are any of the tillers wilted or drooping?,0,0
118,Do you see any black or brown spots on the stem?,0,0
118,Are ants or other insects more active around the tiller base?,0,0
118,Has the tiller growth slowed down recently?,0,0
119,Are the stems (tillers) shorter than usual?,0,0
119,Do you smell any unusual or rotten odor near the plant base?,1,0
119,Can you easily pull the roots out of the soil?,1,0
119,Are you noticing yellowing on the lower stems?,0,0
119,Do the tillers appear dry or brittle?,0,0
119,Is there a soft mushy texture near the base of the stem?,0,0
119,Are any of the tillers wilted or drooping?,0,0
119,Do you see any black or brown spots on the stem?,1,0
119,Are ants or other insects more active around the tiller base?,1,0
119,Has the tiller growth slowed down recently?,0,0
120,Are the stems (tillers) shorter than usual?,1,1
120,Do you smell any unusual or rotten odor near the plant base?,1,1
120,Can you easily pull the roots out of the soil?,1,1
120,Are you noticing yellowing on the lower stems?,1,1
120,Do the tillers appear dry or brittle?,1,1
120,Is there a soft mushy texture near the base of the stem?,0,1
120,Are any of the tillers wilted or drooping?,0,1
120,Do you see any black or brown spots on the stem?,1,1
120,Are ants or other insects more active around the tiller base?,0,1
120,Has the tiller growth slowed down recently?,1,1
121,Are the stems (tillers) shorter than usual?,0,0
121,Do you smell any unusual or rotten odor near the plant base?,0,0
121,Can you easily pull the roots out of the soil?,0,0
121,Are you noticing yellowing on the lower stems?,0,0
121,Do the tillers appear dry or brittle?,0,0
121,Is there a soft mushy texture near the base of the stem?,0,0
121,Are any of the tillers wilted or drooping?,0,0
121,Do you see any black or brown spots on the stem?,1,0
121,Are ants or other insects more active around the tiller base?,0,0
121,Has the tiller growth slowed down recently?,0,0
122,Are the stems (tillers) shorter than usual?,0,0
122,Do you smell any unusual or rotten odor near the plant base?,0,0
122,Can you easily pull the roots out of the soil?,0,0
122,Are you noticing yellowing on the lower stems?,0,0
122,Do the tillers appear dry or brittle?,0,0
122,Is there a soft mushy texture near the base of the stem?,0,0
122,Are any of the tillers wilted or drooping?,1,0
122,Do you see any black or brown spots on the stem?,0,0
122,Are ants or other insects more active around the tiller base?,0,0
122,Has the tiller growth slowed down recently?,1,0
123,Are the stems (tillers) shorter than usual?,0,0
123,Do you smell any unusual or rotten odor near the plant base?,0,0
123,Can you easily pull the roots out of the soil?,0,0
123,Are you noticing yellowing on the lower stems?,0,0
123,Do the tillers appear dry or brittle?,0,0
123,Is there a soft mushy texture near the base of the stem?,0,0
123,Are any of the tillers wilted or drooping?,0,0
123,Do you see any black or brown spots on the stem?,0,0
123,Are ants or other insects more active around the tiller base?,0,0
123,Has the tiller growth slowed down recently?,0,0
124,Are the stems (tillers) shorter than usual?,1,1
124,Do you smell any unusual or rotten odor near the plant base?,1,1
124,Can you easily pull the roots out of the soil?,1,1
124,Are you noticing yellowing on the lower stems?,1,1
124,Do the tillers appear dry or brittle?,1,1
124,Is there a soft mushy texture near the base of the stem?,1,1
124,Are any of the tillers wilted or drooping?,1,1
124,Do you see any black or brown spots on the stem?,0,1
124,Are ants or other insects more active around the tiller base?,1,1
124,Has the tiller growth slowed down recently?,1,1
125,Are the stems (tillers) shorter than usual?,0,0
125,Do you smell any unusual or rotten odor near the plant base?,0,0
125,Can you easily pull the roots out of the soil?,0,0
125,Are you noticing yellowing on the lower stems?,0,0
125,Do the tillers appear dry or brittle?,0,0
125,Is there a soft mushy texture near the base of the stem?,0,0
125,Are any of the tillers wilted or drooping?,0,0
125,Do you see any black or brown spots on the stem?,0,0
125,Are ants or other insects more active around the tiller base?,0,0
125,Has the tiller growth slowed down recently?,0,0
126,Are the stems (tillers) shorter than usual?,0,0
126,Do you smell any unusual or rotten odor near the plant base?,1,0
126,Can you easily pull the roots out of the soil?,0,0
126,Are you noticing yellowing on the lower stems?,1,0
126,Do the tillers appear dry or brittle?,1,0
126,Is there a soft mushy texture near the base of the stem?,0,0
126,Are any of the tillers wilted or drooping?,0,0
126,Do you see any black or brown spots on the stem?,0,0
126,Are ants or other insects more active around the tiller base?,0,0
126,Has the tiller growth slowed down recently?,1,0
127,Are the stems (tillers) shorter than usual?,1,1
127,Do you smell any unusual or rotten odor near the plant base?,0,1
127,Can you easily pull the roots out of the soil?,0,1
127,Are you noticing yellowing on the lower stems?,0,1
127,Do the tillers appear dry or brittle?,1,1
127,Is there a soft mushy texture near the base of the stem?,1,1
127,Are any of the tillers wilted or drooping?,0,1
127,Do you see any black or brown spots on the stem?,1,1
127,Are ants or other insects more active around the tiller base?,1,1
127,Has the tiller growth slowed down recently?,1,1
128,Are the stems (tillers) shorter than usual?,1,1
128,Do you smell any unusual or rotten odor near the plant base?,1,1
128,Can you easily pull the roots out of the soil?,1,1
128,Are you noticing yellowing on the lower stems?,0,1
128,Do the tillers appear dry or brittle?,1,1
128,Is there a soft mushy texture near the base of the stem?,0,1
128,Are any of the tillers wilted or drooping?,0,1
128,Do you see any black or brown spots on the stem?,1,1
128,Are ants or other insects more active around the tiller base?,1,1
128,Has the tiller growth slowed down recently?,1,1
129,Are the stems (tillers) shorter than usual?,0,0
129,Do you smell any unusual or rotten odor near the plant base?,0,0
129,Can you easily pull the roots out of the soil?,1,0
129,Are you noticing yellowing on the lower stems?,0,0
129,Do the tillers appear dry or brittle?,0,0
129,Is there a soft mushy texture near the base of the stem?,1,0
129,Are any of the tillers wilted or drooping?,0,0
129,Do you see any black or brown spots on the stem?,0,0
129,Are ants or other insects more active around the tiller base?,0,0
129,Has the tiller growth slowed down recently?,0,0
130,Are the stems (tillers) shorter than usual?,1,1
130,Do you smell any unusual or rotten odor near the plant base?,1,1
130,Can you easily pull the roots out of the soil?,1,1
130,Are you noticing yellowing on the lower stems?,0,1
130,Do the tillers appear dry or brittle?,1,1
130,Is there a soft mushy texture near the base of the stem?,1,1
130,Are any of the tillers wilted or drooping?,0,1
130,Do you see any black or brown spots on the stem?,1,1
130,Are ants or other insects more active around the tiller base?,1,1
130,Has the tiller growth slowed down recently?,0,1
131,Are the stems (tillers) shorter than usual?,0,0
131,Do you smell any unusual or rotten odor near the plant base?,1,0
131,Can you easily pull the roots out of the soil?,0,0
131,Are you noticing yellowing on the lower stems?,0,0
131,Do the tillers appear dry or brittle?,1,0
131,Is there a soft mushy texture near the base of the stem?,0,0
131,Are any of the tillers wilted or drooping?,1,0
131,Do you see any black or brown spots on the stem?,1,0
131,Are ants or other insects more active around the tiller base?,0,0
131,Has the tiller growth slowed down recently?,0,0
132,Are the stems (tillers) shorter than usual?,0,0
132,Do you smell any unusual or rotten odor near the plant base?,0,0
132,Can you easily pull the roots out of the soil?,0,0
132,Are you noticing yellowing on the lower stems?,0,0
132,Do the tillers appear dry or brittle?,0,0
132,Is there a soft mushy texture near the base of the stem?,0,0
132,Are any of the tillers wilted or drooping?,1,0
132,Do you see any black or brown spots on the stem?,0,0
132,Are ants or other insects more active around the tiller base?,0,0
132,Has the tiller growth slowed down recently?,0,0
133,Are the stems (tillers) shorter than usual?,1,0
133,Do you smell any unusual or rotten odor near the plant base?,0,0
133,Can you easily pull the roots out of the soil?,0,0
133,Are you noticing yellowing on the lower stems?,0,0
133,Do the tillers appear dry or brittle?,0,0
133,Is there a soft mushy texture near the base of the stem?,0,0
133,Are any of the tillers wilted or drooping?,1,0
133,Do you see any black or brown spots on the stem?,1,0
133,Are ants or other insects more active around the tiller base?,0,0
133,Has the tiller growth slowed down recently?,0,0
134,Are the stems (tillers) shorter than usual?,1,1
134,Do you smell any unusual or rotten odor near the plant base?,0,1
134,Can you easily pull the roots out of the soil?,1,1
134,Are you noticing yellowing on the lower stems?,1,1
134,Do the tillers appear dry or brittle?,1,1
134,Is there a soft mushy texture near the base of the stem?,1,1
134,Are any of the tillers wilted or drooping?,1,1
134,Do you see any black or brown spots on the stem?,0,1
134,Are ants or other insects more active around the tiller base?,1,1
134,Has the tiller growth slowed down recently?,1,1
135,Are the stems (tillers) shorter than usual?,0,0
135,Do you smell any unusual or rotten odor near the plant base?,0,0
135,Can you easily pull the roots out of the soil?,1,0
135,Are you noticing yellowing on the lower stems?,0,0
135,Do the tillers appear dry or brittle?,0,0
135,Is there a soft mushy texture near the base of the stem?,0,0
135,Are any of the tillers wilted or drooping?,1,0
135,Do you see any black or brown spots on the stem?,0,0
135,Are ants or other insects more active around the tiller base?,0,0
135,Has the tiller growth slowed down recently?,1,0
136,Are the stems (tillers) shorter than usual?,0,0
136,Do you smell any unusual or rotten odor near the plant base?,1,0
136,Can you easily pull the roots out of the soil?,0,0
136,Are you noticing yellowing on the lower stems?,1,0
136,Do the tillers appear dry or brittle?,0,0
136,Is there a soft mushy texture near the base of the stem?,1,0
136,Are any of the tillers wilted or drooping?,0,0
136,Do you see any black or brown spots on the stem?,1,0
136,Are ants or other insects more active around the tiller base?,0,0
136,Has the tiller growth slowed down recently?,0,0
137,Are the stems (tillers) shorter than usual?,1,1
137,Do you smell any unusual or rotten odor near the plant base?,1,1
137,Can you easily pull the roots out of the soil?,1,1
137,Are you noticing yellowing on the lower stems?,1,1
137,Do the tillers appear dry or brittle?,1,1
137,Is there a soft mushy texture near the base of the stem?,0,1
137,Are any of the tillers wilted or drooping?,1,1
137,Do you see any black or brown spots on the stem?,1,1
137,Are ants or other insects more active around the tiller base?,0,1
137,Has the tiller growth slowed down recently?,1,1
138,Are the stems (tillers) shorter than usual?,0,1
138,Do you smell any unusual or rotten odor near the plant base?,1,1
138,Can you easily pull the roots out of the soil?,1,1
138,Are you noticing yellowing on the lower stems?,0,1
138,Do the tillers appear dry or brittle?,0,1
138,Is there a soft mushy texture near the base of the stem?,1,1
138,Are any of the tillers wilted or drooping?,1,1
138,Do you see any black or brown spots on the stem?,1,1
138,Are ants or other insects more active around the tiller base?,1,1
138,Has the tiller growth slowed down recently?,1,1
139,Are the stems (tillers) shorter than usual?,0,1
139,Do you smell any unusual or rotten odor near the plant base?,0,1
139,Can you easily pull the roots out of the soil?,0,1
139,Are you noticing yellowing on the lower stems?,1,1
139,Do the tillers appear dry or brittle?,0,1
139,Is there a soft mushy texture near the base of the stem?,1,1
139,Are any of the tillers wilted or drooping?,1,1
139,Do you see any black or brown spots on the stem?,1,1
139,Are ants or other insects more active around the tiller base?,1,1
139,Has the tiller growth slowed down recently?,1,1
140,Are the stems (tillers) shorter than usual?,0,1
140,Do you smell any unusual or rotten odor near the plant base?,1,1
140,Can you easily pull the roots out of the soil?,1,1
140,Are you noticing yellowing on the lower stems?,0,1
140,Do the tillers appear dry or brittle?,0,1
140,Is there a soft mushy texture near the base of the stem?,1,1
140,Are any of the tillers wilted or drooping?,1,1
140,Do you see any black or brown spots on the stem?,1,1
140,Are ants or other insects more active around the tiller base?,1,1
140,Has the tiller growth slowed down recently?,1,1
141,Are the stems (tillers) shorter than usual?,0,0
141,Do you smell any unusual or rotten odor near the plant base?,0,0
141,Can you easily pull the roots out of the soil?,0,0
141,Are you noticing yellowing on the lower stems?,0,0
141,Do the tillers appear dry or brittle?,0,0
141,Is there a soft mushy texture near the base of the stem?,1,0
141,Are any of the tillers wilted or drooping?,1,0
141,Do you see any black or brown spots on the stem?,1,0
141,Are ants or other insects more active around the tiller base?,1,0
141,Has the tiller growth slowed down recently?,1,0
142,Are the stems (tillers) shorter than usual?,0,0
142,Do you smell any unusual or rotten odor near the plant base?,1,0
142,Can you easily pull the roots out of the soil?,1,0
142,Are you noticing yellowing on the lower stems?,1,0
142,Do the tillers appear dry or brittle?,0,0
142,Is there a soft mushy texture near the base of the stem?,0,0
142,Are any of the tillers wilted or drooping?,0,0
142,Do you see any black or brown spots on the stem?,0,0
142,Are ants or other insects more active around the tiller base?,0,0
142,Has the tiller growth slowed down recently?,0,0
143,Are the stems (tillers) shorter than usual?,1,1
143,Do you smell any unusual or rotten odor near the plant base?,1,1
143,Can you easily pull the roots out of the soil?,1,1
143,Are you noticing yellowing on the lower stems?,1,1
143,Do the tillers appear dry or brittle?,0,1
143,Is there a soft mushy texture near the base of the stem?,1,1
143,Are any of the tillers wilted or drooping?,1,1
143,Do you see any black or brown spots on the stem?,1,1
143,Are ants or other insects more active around the tiller base?,1,1
143,Has the tiller growth slowed down recently?,1,1
144,Are the stems (tillers) shorter than usual?,1,1
144,Do you smell any unusual or rotten odor near the plant base?,1,1
144,Can you easily pull the roots out of the soil?,0,1
144,Are you noticing yellowing on the lower stems?,1,1
144,Do the tillers appear dry or brittle?,1,1
144,Is there a soft mushy texture near the base of the stem?,1,1
144,Are any of the tillers wilted or drooping?,1,1
144,Do you see any black or brown spots on the stem?,1,1
144,Are ants or other insects more active around the tiller base?,1,1
144,Has the tiller growth slowed down recently?,1,1
145,Are the stems (tillers) shorter than usual?,1,1
145,Do you smell any unusual or rotten odor near the plant base?,1,1
145,Can you easily pull the roots out of the soil?,1,1
145,Are you noticing yellowing on the lower stems?,0,1
145,Do the tillers appear dry or brittle?,1,1
145,Is there a soft mushy texture near the base of the stem?,1,1
145,Are any of the tillers wilted or drooping?,1,1
145,Do you see any black or brown spots on the stem?,1,1
145,Are ants or other insects more active around the tiller base?,1,1
145,Has the tiller growth slowed down recently?,1,1
146,Are the stems (tillers) shorter than usual?,0,0
146,Do you smell any unusual or rotten odor near the plant base?,0,0
146,Can you easily pull the roots out of the soil?,0,0
146,Are you noticing yellowing on the lower stems?,1,0
146,Do the tillers appear dry or brittle?,0,0
146,Is there a soft mushy texture near the base of the stem?,1,0
146,Are any of the tillers wilted or drooping?,1,0
146,Do you see any black or brown spots on the stem?,0,0
146,Are ants or other insects more active around the tiller base?,1,0
146,Has the tiller growth slowed down recently?,1,0
147,Are the stems (tillers) shorter than usual?,0,1
147,Do you smell any unusual or rotten odor near the plant base?,1,1
147,Can you easily pull the roots out of the soil?,1,1
147,Are you noticing yellowing on the lower stems?,1,1
147,Do the tillers appear dry or brittle?,0,1
147,Is there a soft mushy texture near the base of the stem?,1,1
147,Are any of the tillers wilted or drooping?,1,1
147,Do you see any black or brown spots on the stem?,1,1
147,Are ants or other insects more active around the tiller base?,0,1
147,Has the tiller growth slowed down recently?,1,1
148,Are the stems (tillers) shorter than usual?,1,1
148,Do you smell any unusual or rotten odor near the plant base?,1,1
148,Can you easily pull the roots out of the soil?,1,1
148,Are you noticing yellowing on the lower stems?,1,1
148,Do the tillers appear dry or brittle?,1,1
148,Is there a soft mushy texture near the base of the stem?,1,1
148,Are any of the tillers wilted or drooping?,1,1
148,Do you see any black or brown spots on the stem?,1,1
148,Are ants or other insects more active around the tiller base?,1,1
148,Has the tiller growth slowed down recently?,1,1
149,Are the stems (tillers) shorter than usual?,0,0
149,Do you smell any unusual or rotten odor near the plant base?,0,0
149,Can you easily pull the roots out of the soil?,0,0
149,Are you noticing yellowing on the lower stems?,1,0
149,Do the tillers appear dry or brittle?,0,0
149,Is there a soft mushy texture near the base of the stem?,0,0
149,Are any of the tillers wilted or drooping?,0,0
149,Do you see any black or brown spots on the stem?,1,0
149,Are ants or other insects more active around the tiller base?,1,0
149,Has the tiller growth slowed down recently?,0,0
150,Are the stems (tillers) shorter than usual?,0,1
150,Do you smell any unusual or rotten odor near the plant base?,1,1
150,Can you easily pull the roots out of the soil?,0,1
150,Are you noticing yellowing on the lower stems?,1,1
150,Do the tillers appear dry or brittle?,1,1
150,Is there a soft mushy texture near the base of the stem?,0,1
150,Are any of the tillers wilted or drooping?,0,1
150,Do you see any black or brown spots on the stem?,1,1
150,Are ants or other insects more active around the tiller base?,1,1
150,Has the tiller growth slowed down recently?,0,1
151,Are the stems (tillers) shorter than usual?,1,1
151,Do you smell any unusual or rotten odor near the plant base?,1,1
151,Can you easily pull the roots out of the soil?,1,1
151,Are you noticing yellowing on the lower stems?,0,1
151,Do the tillers appear dry or brittle?,1,1
151,Is there a soft mushy texture near the base of the stem?,1,1
151,Are any of the tillers wilted or drooping?,0,1
151,Do you see any black or brown spots on the stem?,1,1
151,Are ants or other insects more active around the tiller base?,1,1
151,Has the tiller growth slowed down recently?,1,1
152,Are the stems (tillers) shorter than usual?,0,0
152,Do you smell any unusual or rotten odor near the plant base?,0,0
152,Can you easily pull the roots out of the soil?,0,0
152,Are you noticing yellowing on the lower stems?,1,0
152,Do the tillers appear dry or brittle?,0,0
152,Is there a soft mushy texture near the base of the stem?,0,0
152,Are any of the tillers wilted or drooping?,1,0
152,Do you see any black or brown spots on the stem?,0,0
152,Are ants or other insects more active around the tiller base?,0,0
152,Has the tiller growth slowed down recently?,1,0
153,Are the stems (tillers) shorter than usual?,0,0
153,Do you smell any unusual or rotten odor near the plant base?,0,0
153,Can you easily pull the roots out of the soil?,1,0
153,Are you noticing yellowing on the lower stems?,0,0
153,Do the tillers appear dry or brittle?,0,0
153,Is there a soft mushy texture near the base of the stem?,0,0
153,Are any of the tillers wilted or drooping?,0,0
153,Do you see any black or brown spots on the stem?,1,0
153,Are ants or other insects more active around the tiller base?,0,0
153,Has the tiller growth slowed down recently?,0,0
154,Are the stems (tillers) shorter than usual?,0,0
154,Do you smell any unusual or rotten odor near the plant base?,1,0
154,Can you easily pull the roots out of the soil?,0,0
154,Are you noticing yellowing on the lower stems?,0,0
154,Do the tillers appear dry or brittle?,0,0
154,Is there a soft mushy texture near the base of the stem?,0,0
154,Are any of the tillers wilted or drooping?,0,0
154,Do you see any black or brown spots on the stem?,0,0
154,Are ants or other insects more active around the tiller base?,0,0
154,Has the tiller growth slowed down recently?,0,0
155,Are the stems (tillers) shorter than usual?,1,1
155,Do you smell any unusual or rotten odor near the plant base?,1,1
155,Can you easily pull the roots out of the soil?,0,1
155,Are you noticing yellowing on the lower stems?,0,1
155,Do the tillers appear dry or brittle?,0,1
155,Is there a soft mushy texture near the base of the stem?,1,1
155,Are any of the tillers wilted or drooping?,1,1
155,Do you see any black or brown spots on the stem?,1,1
155,Are ants or other insects more active around the tiller base?,1,1
155,Has the tiller growth slowed down recently?,1,1
156,Are the stems (tillers) shorter than usual?,0,0
156,Do you smell any unusual or rotten odor near the plant base?,1,0
156,Can you easily pull the roots out of the soil?,0,0
156,Are you noticing yellowing on the lower stems?,0,0
156,Do the tillers appear dry or brittle?,0,0
156,Is there a soft mushy texture near the base of the stem?,1,0
156,Are any of the tillers wilted or drooping?,0,0
156,Do you see any black or brown spots on the stem?,0,0
156,Are ants or other insects more active around the tiller base?,1,0
156,Has the tiller growth slowed down recently?,0,0
157,Are the stems (tillers) shorter than usual?,0,0
157,Do you smell any unusual or rotten odor near the plant base?,0,0
157,Can you easily pull the roots out of the soil?,0,0
157,Are you noticing yellowing on the lower stems?,1,0
157,Do the tillers appear dry or brittle?,0,0
157,Is there a soft mushy texture near the base of the stem?,1,0
157,Are any of the tillers wilted or drooping?,0,0
157,Do you see any black or brown spots on the stem?,1,0
157,Are ants or other insects more active around the tiller base?,0,0
157,Has the tiller growth slowed down recently?,0,0
158,Are the stems (tillers) shorter than usual?,1,1
158,Do you smell any unusual or rotten odor near the plant base?,0,1
158,Can you easily pull the roots out of the soil?,1,1
158,Are you noticing yellowing on the lower stems?,1,1
158,Do the tillers appear dry or brittle?,0,1
158,Is there a soft mushy texture near the base of the stem?,0,1
158,Are any of the tillers wilted or drooping?,1,1
158,Do you see any black or brown spots on the stem?,1,1
158,Are ants or other insects more active around the tiller base?,1,1
158,Has the tiller growth slowed down recently?,1,1
159,Are the stems (tillers) shorter than usual?,0,0
159,Do you smell any unusual or rotten odor near the plant base?,1,0
159,Can you easily pull the roots out of the soil?,0,0
159,Are you noticing yellowing on the lower stems?,0,0
159,Do the tillers appear dry or brittle?,0,0
159,Is there a soft mushy texture near the base of the stem?,1,0
159,Are any of the tillers wilted or drooping?,1,0
159,Do you see any black or brown spots on the stem?,0,0
159,Are ants or other insects more active around the tiller base?,0,0
159,Has the tiller growth slowed down recently?,0,0
160,Are the stems (tillers) shorter than usual?,1,1
160,Do you smell any unusual or rotten odor near the plant base?,1,1
160,Can you easily pull the roots out of the soil?,1,1
160,Are you noticing yellowing on the lower stems?,1,1
160,Do the tillers appear dry or brittle?,0,1
160,Is there a soft mushy texture near the base of the stem?,1,1
160,Are any of the tillers wilted or drooping?,1,1
160,Do you see any black or brown spots on the stem?,0,1
160,Are ants or other insects more active around the tiller base?,1,1
160,Has the tiller growth slowed down recently?,1,1
161,Are the stems (tillers) shorter than usual?,0,0
161,Do you smell any unusual or rotten odor near the plant base?,0,0
161,Can you easily pull the roots out of the soil?,0,0
161,Are you noticing yellowing on the lower stems?,0,0
161,Do the tillers appear dry or brittle?,1,0
161,Is there a soft mushy texture near the base of the stem?,0,0
161,Are any of the tillers wilted or drooping?,0,0
161,Do you see any black or brown spots on the stem?,0,0
161,Are ants or other insects more active around the tiller base?,0,0
161,Has the tiller growth slowed down recently?,1,0
162,Are the stems (tillers) shorter than usual?,1,1
162,Do you smell any unusual or rotten odor near the plant base?,1,1
162,Can you easily pull the roots out of the soil?,1,1
162,Are you noticing yellowing on the lower stems?,1,1
162,Do the tillers appear dry or brittle?,1,1
162,Is there a soft mushy texture near the base of the stem?,1,1
162,Are any of the tillers wilted or drooping?,1,1
162,Do you see any black or brown spots on the stem?,1,1
162,Are ants or other insects more active around the tiller base?,1,1
162,Has the tiller growth slowed down recently?,1,1
163,Are the stems (tillers) shorter than usual?,1,1
163,Do you smell any unusual or rotten odor near the plant base?,1,1
163,Can you easily pull the roots out of the soil?,1,1
163,Are you noticing yellowing on the lower stems?,1,1
163,Do the tillers appear dry or brittle?,0,1
163,Is there a soft mushy texture near the base of the stem?,1,1
163,Are any of the tillers wilted or drooping?,1,1
163,Do you see any black or brown spots on the stem?,1,1
163,Are ants or other insects more active around the tiller base?,1,1
163,Has the tiller growth slowed down recently?,1,1
164,Are the stems (tillers) shorter than usual?,1,1
164,Do you smell any unusual or rotten odor near the plant base?,1,1
164,Can you easily pull the roots out of the soil?,1,1
164,Are you noticing yellowing on the lower stems?,1,1
164,Do the tillers appear dry or brittle?,1,1
164,Is there a soft mushy texture near the base of the stem?,1,1
164,Are any of the tillers wilted or drooping?,0,1
164,Do you see any black or brown spots on the stem?,1,1
164,Are ants or other insects more active around the tiller base?,1,1
164,Has the tiller growth slowed down recently?,0,1
165,Are the stems (tillers) shorter than usual?,1,1
165,Do you smell any unusual or rotten odor near the plant base?,0,1
165,Can you easily pull the roots out of the soil?,1,1
165,Are you noticing yellowing on the lower stems?,1,1
165,Do the tillers appear dry or brittle?,1,1
165,Is there a soft mushy texture near the base of the stem?,1,1
165,Are any of the tillers wilted or drooping?,1,1
165,Do you see any black or brown spots on the stem?,1,1
165,Are ants or other insects more active around the tiller base?,1,1
165,Has the tiller growth slowed down recently?,0,1
166,Are the stems (tillers) shorter than usual?,1,1
166,Do you smell any unusual or rotten odor near the plant base?,0,1
166,Can you easily pull the roots out of the soil?,0,1
166,Are you noticing yellowing on the lower stems?,1,1
166,Do the tillers appear dry or brittle?,0,1
166,Is there a soft mushy texture near the base of the stem?,1,1
166,Are any of the tillers wilted or drooping?,1,1
166,Do you see any black or brown spots on the stem?,1,1
166,Are ants or other insects more active around the tiller base?,1,1
166,Has the tiller growth slowed down recently?,0,1
167,Are the stems (tillers) shorter than usual?,0,1
167,Do you smell any unusual or rotten odor near the plant base?,0,1
167,Can you easily pull the roots out of the soil?,0,1
167,Are you noticing yellowing on the lower stems?,1,1
167,Do the tillers appear dry or brittle?,0,1
167,Is there a soft mushy texture near the base of the stem?,0,1
167,Are any of the tillers wilted or drooping?,0,1
167,Do you see any black or brown spots on the stem?,1,1
167,Are ants or other insects more active around the tiller base?,1,1
167,Has the tiller growth slowed down recently?,0,1
168,Are the stems (tillers) shorter than usual?,0,1
168,Do you smell any unusual or rotten odor near the plant base?,0,1
168,Can you easily pull the roots out of the soil?,1,1
168,Are you noticing yellowing on the lower stems?,0,1
168,Do the tillers appear dry or brittle?,1,1
168,Is there a soft mushy texture near the base of the stem?,1,1
168,Are any of the tillers wilted or drooping?,1,1
168,Do you see any black or brown spots on the stem?,1,1
168,Are ants or other insects more active around the tiller base?,1,1
168,Has the tiller growth slowed down recently?,1,1
169,Are the stems (tillers) shorter than usual?,0,0
169,Do you smell any unusual or rotten odor near the plant base?,0,0
169,Can you easily pull the roots out of the soil?,0,0
169,Are you noticing yellowing on the lower stems?,1,0
169,Do the tillers appear dry or brittle?,0,0
169,Is there a soft mushy texture near the base of the stem?,0,0
169,Are any of the tillers wilted or drooping?,0,0
169,Do you see any black or brown spots on the stem?,1,0
169,Are ants or other insects more active around the tiller base?,0,0
169,Has the tiller growth slowed down recently?,0,0
170,Are the stems (tillers) shorter than usual?,1,1
170,Do you smell any unusual or rotten odor near the plant base?,1,1
170,Can you easily pull the roots out of the soil?,1,1
170,Are you noticing yellowing on the lower stems?,1,1
170,Do the tillers appear dry or brittle?,1,1
170,Is there a soft mushy texture near the base of the stem?,1,1
170,Are any of the tillers wilted or drooping?,1,1
170,Do you see any black or brown spots on the stem?,0,1
170,Are ants or other insects more active around the tiller base?,1,1
170,Has the tiller growth slowed down recently?,1,1
171,Are the stems (tillers) shorter than usual?,1,1
171,Do you smell any unusual or rotten odor near the plant base?,1,1
171,Can you easily pull the roots out of the soil?,0,1
171,Are you noticing yellowing on the lower stems?,1,1
171,Do the tillers appear dry or brittle?,1,1
171,Is there a soft mushy texture near the base of the stem?,1,1
171,Are any of the tillers wilted or drooping?,1,1
171,Do you see any black or brown spots on the stem?,1,1
171,Are ants or other insects more active around the tiller base?,1,1
171,Has the tiller growth slowed down recently?,1,1
172,Are the stems (tillers) shorter than usual?,1,1
172,Do you smell any unusual or rotten odor near the plant base?,0,1
172,Can you easily pull the roots out of the soil?,1,1
172,Are you noticing yellowing on the lower stems?,1,1
172,Do the tillers appear dry or brittle?,1,1
172,Is there a soft mushy texture near the base of the stem?,1,1
172,Are any of the tillers wilted or drooping?,0,1
172,Do you see any black or brown spots on the stem?,1,1
172,Are ants or other insects more active around the tiller base?,1,1
172,Has the tiller growth slowed down recently?,0,1
173,Are the stems (tillers) shorter than usual?,0,0
173,Do you smell any unusual or rotten odor near the plant base?,0,0
173,Can you easily pull the roots out of the soil?,1,0
173,Are you noticing yellowing on the lower stems?,0,0
173,Do the tillers appear dry or brittle?,1,0
173,Is there a soft mushy texture near the base of the stem?,0,0
173,Are any of the tillers wilted or drooping?,0,0
173,Do you see any black or brown spots on the stem?,0,0
173,Are ants or other insects more active around the tiller base?,1,0
173,Has the tiller growth slowed down recently?,0,0
174,Are the stems (tillers) shorter than usual?,1,1
174,Do you smell any unusual or rotten odor near the plant base?,1,1
174,Can you easily pull the roots out of the soil?,1,1
174,Are you noticing yellowing on the lower stems?,0,1
174,Do the tillers appear dry or brittle?,1,1
174,Is there a soft mushy texture near the base of the stem?,0,1
174,Are any of the tillers wilted or drooping?,1,1
174,Do you see any black or brown spots on the stem?,1,1
174,Are ants or other insects more active around the tiller base?,1,1
174,Has the tiller growth slowed down recently?,1,1
175,Are the stems (tillers) shorter than usual?,0,0
175,Do you smell any unusual or rotten odor near the plant base?,0,0
175,Can you easily pull the roots out of the soil?,0,0
175,Are you noticing yellowing on the lower stems?,0,0
175,Do the tillers appear dry or brittle?,0,0
175,Is there a soft mushy texture near the base of the stem?,1,0
175,Are any of the tillers wilted or drooping?,0,0
175,Do you see any black or brown spots on the stem?,0,0
175,Are ants or other insects more active around the tiller base?,0,0
175,Has the tiller growth slowed down recently?,0,0
176,Are the stems (tillers) shorter than usual?,1,0
176,Do you smell any unusual or rotten odor near the plant base?,0,0
176,Can you easily pull the roots out of the soil?,0,0
176,Are you noticing yellowing on the lower stems?,0,0
